source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,item_code,item_name,category_name,super_category_name,average_price,opening_date,opening_qty,canonical_uom,opening_amt,purchase_qty,purchase_amt,stock_in_qty,stock_in_amt,consumption_qty,consumption_amt,source_yield_wastage_qty,source_yield_wastage_amt,stock_out_qty,stock_out_amt,stock_out_plus_consumption_qty,stock_out_plus_consumption_amt,wastage_qty,wastage_amt,reuse_qty,reuse_amt,return_qty,return_amt,closing_date,closing_qty,closing_amt,latest_physical_date,physical_qty,physical_amt,variance_qty,variance_amt,variance_percent,physical_gain_loss_qty,physical_gain_loss_amt,actual_consumption_qty,actual_consumption_amt,ideal_closing_qty,ideal_closing_amt,physical_adjusted_closing_qty,physical_adjusted_closing_amt,theoretical_qty,variance_value,leakage_value,low_consumption_qty,low_consumption_value
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING030,Capsicum,Produce,Raw Material,89.04,2026-03-01,104.6481,kg,9317.87,0.0,0.0,0.0,0.0,0.7567,67.38,0,0,0.0,0.0,0.7567,67.38,0.0,0.0,0,0,0.0,0.0,2026-03-31,103.8914,9250.49,2026-03-31,103.8314,9245.15,0.0067,0.6,0.89,-0.06,-5.34,0.7567,67.38,103.8981,9251.09,103.8314,9245.15,0.75,0.6,0.6,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING031,Tomato,Produce,Raw Material,57.24,2026-03-01,331.7737,kg,18990.73,0.0,0.0,0.0,0.0,4.4743,256.11,0,0,0.0,0.0,4.4743,256.11,0.0,0.0,0,0,0.0,0.0,2026-03-31,327.2994,18734.62,2026-03-31,327.2634,18732.56,0.0443,2.54,1.0,-0.036,-2.06,4.4743,256.11,327.3437,18737.15,327.2634,18732.56,4.43,2.54,2.54,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,359.47,2026-03-01,31.8774,kg,11458.97,13.91,5000.23,0.0,0.0,0.9526,342.43,0,0,0.0,0.0,0.9526,342.43,0.0,0.0,0,0,0.0,0.0,2026-03-31,44.8348,16116.77,2026-03-31,44.8188,16111.01,0.0076,2.73,0.8,-0.016,-5.75,0.9526,342.43,44.8424,16119.5,44.8188,16111.01,0.945,2.73,2.73,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,285.6,2026-03-01,31.8559,kg,9098.05,0.0,0.0,0.0,0.0,2.9766,850.12,0,0,0.0,0.0,2.9766,850.12,0.0,0.0,0,0,0.0,0.0,2026-03-31,28.8793,8247.93,2026-03-31,28.9113,8257.07,0.0266,7.6,0.9,0.032,9.14,2.9766,850.12,28.9059,8255.53,28.9113,8257.07,2.95,7.6,7.6,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,197.99,2026-03-01,35.8813,kg,7104.14,21.31,4219.17,0.0,0.0,0.381,75.43,0,0,0.0,0.0,0.381,75.43,0.0,0.0,0,0,0.0,0.0,2026-03-31,56.8103,11247.87,2026-03-31,56.8423,11254.21,0.006,1.19,1.6,0.032,6.34,0.381,75.43,56.8163,11249.06,56.8423,11254.21,0.375,1.19,1.19,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,326.23,2026-03-01,38.2647,kg,12483.09,70.41,22969.85,0.0,0.0,0.5959,194.4,0,0,0.0,0.0,0.5959,194.4,0.0,0.0,0,0,0.0,0.0,2026-03-31,108.0788,35258.55,2026-03-31,108.0308,35242.89,0.0059,1.92,1.0,-0.048,-15.66,0.5959,194.4,108.0847,35260.47,108.0308,35242.89,0.59,1.92,1.92,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING036,Cold Cup,Packaging,Consumable,3.19,2026-03-01,6993.8068,pcs,22310.24,6498.74,20730.98,0.0,0.0,660.54,2107.12,0,0,162.4,518.06,822.94,2625.18,5.3105,16.94,0,0,35.875,114.44,2026-03-31,12628.4213,40284.66,2026-03-31,12629.8213,40289.13,11.8505,37.8,1.81,1.4,4.47,665.8505,2124.06,12634.9613,40305.53,12629.8213,40289.13,654.0,37.8,37.8,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING037,Hot Cup,Packaging,Consumable,2.85,2026-03-01,2821.8376,pcs,8042.24,3730.0,10630.5,0.0,0.0,1431.576,4079.99,0,0,0.0,0.0,1431.576,4079.99,11.4979,32.77,0,0,0.0,0.0,2026-03-31,5108.7637,14559.98,2026-03-31,5105.9637,14552.0,27.0739,77.16,1.91,-2.8,-7.98,1443.0739,4112.76,5124.3397,14604.37,5105.9637,14552.0,1416.0,77.16,77.16,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING038,Lid,Packaging,Consumable,1.11,2026-03-01,77.9102,pcs,86.48,3376.22,3747.6,0.0,0.0,2090.7,2320.68,0,0,0.0,0.0,2090.7,2320.68,16.8084,18.66,0,0,0.0,0.0,2026-03-31,1346.6218,1494.75,2026-03-31,1349.4218,1497.86,37.5084,41.63,1.81,2.8,3.11,2107.5084,2339.33,1367.3218,1517.73,1349.4218,1497.86,2070.0,41.63,41.63,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING039,Straw,Packaging,Consumable,0.57,2026-03-01,2174.7248,pcs,1239.59,4350.0,2479.5,0.0,0.0,660.54,376.51,0,0,0.0,0.0,660.54,376.51,5.3105,3.03,0,0,19.375,11.04,2026-03-31,5839.4993,3328.51,2026-03-31,5837.4993,3327.37,11.8505,6.75,1.81,-2.0,-1.14,665.8505,379.53,5846.0393,3332.24,5837.4993,3327.37,654.0,6.75,6.75,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING040,Napkin,Packaging,Consumable,0.35,2026-03-01,1050.9197,pcs,367.82,1755.0,614.25,0.0,0.0,2668.2917,933.9,0,0,0.0,0.0,2668.2917,933.9,25.3912,8.89,0,0,0.0,0.0,2026-03-31,112.2368,39.28,2026-03-31,110.4368,38.65,-433.3171,-151.66,-13.86,-1.8,-0.63,2693.6829,942.79,-346.4715,-121.27,110.4368,38.65,3127.0,-151.66,0.0,433.3171,151.66
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING041,Dessert Box,Packaging,Consumable,5.14,2026-03-01,2043.7163,pcs,10504.7,1591.82,8181.95,0.0,0.0,310.377,1595.34,0,0,0.0,0.0,310.377,1595.34,2.4928,12.81,0,0,0.0,0.0,2026-03-31,3322.6665,17078.51,2026-03-31,3323.3865,17082.21,5.8698,30.17,1.91,0.72,3.7,312.8698,1608.15,3326.0435,17095.86,3323.3865,17082.21,307.0,30.17,30.17,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.54,2026-03-01,2796.664,pcs,18290.18,1115.0,7292.1,0.0,0.0,282.8,1849.51,0,0,0.0,0.0,282.8,1849.51,2.2736,14.87,0,0,0.0,0.0,2026-03-31,3626.5904,23717.9,2026-03-31,3626.9504,23720.26,5.0736,33.18,1.81,0.36,2.35,285.0736,1864.38,3629.3904,23736.21,3626.9504,23720.26,280.0,33.18,33.18,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.92,2026-03-01,1847.872,pcs,10939.4,1582.88,9370.65,40.6,240.35,30.39,179.91,0,0,0.0,0.0,30.39,179.91,0.0,0.0,0,0,0.0,0.0,2026-03-31,3440.962,20370.5,2026-03-31,3442.042,20376.89,0.39,2.31,1.3,1.08,6.39,30.39,179.91,3441.352,20372.8,3442.042,20376.89,30.0,2.31,2.31,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING001,Coffee Beans,Coffee Inputs,Raw Material,1035.02,2026-03-01,24.3104,kg,25161.75,37.84,39165.16,0.0,0.0,35.4206,36661.03,0,0,0.0,0.0,35.4206,36661.03,0.0,0.0,0,0,0.0,0.0,2026-03-31,26.7298,27665.88,2026-03-31,26.7778,27715.56,1.1978,1239.75,3.5,0.048,49.68,35.4206,36661.03,27.9276,28905.62,26.7778,27715.56,34.2228,1239.75,1239.75,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING002,Milk,Dairy,Raw Material,72.74,2026-03-01,53.3042,litre,3877.35,139.31,10133.41,13.92,1012.54,199.7493,14529.76,0,0,0.0,0.0,199.7493,14529.76,6.7849,493.53,0,0,0.0,0.0,2026-03-31,0.0,0.0,2026-03-31,0.0,0.0,-85.9168,-6249.59,-29.38,0.0,0.0,206.5342,15023.3,-92.7017,-6743.12,0.0,0.0,292.451,-6249.59,0.0,85.9168,6249.59
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING003,Oat Milk,Dairy Alternative,Raw Material,188.7,2026-03-01,5.4896,litre,1035.89,39.54,7461.2,0.0,0.0,11.3895,2149.2,0,0,0.0,0.0,11.3895,2149.2,0.0,0.0,0,0,0.0,0.0,2026-03-31,33.6401,6347.89,2026-03-31,33.6681,6353.17,0.4275,80.67,3.9,0.028,5.28,11.3895,2149.2,34.0676,6428.56,33.6681,6353.17,10.962,80.67,80.67,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING004,Cream,Dairy,Raw Material,216.65,2026-03-01,149.1045,litre,32303.49,51.45,11146.64,0.0,0.0,8.6305,1869.8,0,0,0.0,0.0,8.6305,1869.8,0.0,0.0,0,0,0.0,0.0,2026-03-31,191.924,41580.33,2026-03-31,191.964,41589.0,0.4885,105.83,6.0,0.04,8.67,8.6305,1869.8,192.4125,41686.17,191.964,41589.0,8.142,105.83,105.83,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING005,Paneer,Dairy,Raw Material,380.57,2026-03-01,179.9115,kg,68468.92,137.31,52256.07,0.0,0.0,8.2624,3144.42,0,0,0.0,0.0,8.2624,3144.42,0.0,0.0,0,0,0.0,0.0,2026-03-31,308.9591,117580.56,2026-03-31,308.9831,117589.7,0.4824,183.59,6.2,0.024,9.13,8.2624,3144.42,309.4415,117764.15,308.9831,117589.7,7.78,183.59,183.59,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING006,Cheese,Dairy,Raw Material,497.73,2026-03-01,34.5512,kg,17197.17,53.8,26777.87,0.0,0.0,6.7901,3379.64,0,0,0.0,0.0,6.7901,3379.64,0.0,0.0,0,0,0.0,0.0,2026-03-31,81.5611,40595.41,2026-03-31,81.5811,40605.36,0.3601,179.23,5.6,0.02,9.95,6.7901,3379.64,81.9212,40774.64,81.5811,40605.36,6.43,179.23,179.23,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING007,Chicken,Protein,Raw Material,348.94,2026-03-01,173.7972,kg,60644.79,83.73,29216.75,0.0,0.0,11.5291,4022.96,0,0,0.0,0.0,11.5291,4022.96,0.0,0.0,0,0,0.0,0.0,2026-03-31,245.9981,85838.58,2026-03-31,245.9141,85809.27,0.3791,132.28,3.4,-0.084,-29.31,11.5291,4022.96,246.3772,85970.86,245.9141,85809.27,11.15,132.28,132.28,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING008,Egg,Protein,Raw Material,7.29,2026-03-01,1264.086,pcs,9215.19,1001.99,7304.51,0.0,0.0,31.05,226.35,0,0,0.0,0.0,31.05,226.35,0.0,0.0,0,0,0.0,0.0,2026-03-31,2235.026,16293.34,2026-03-31,2234.306,16288.09,1.05,7.65,3.5,-0.72,-5.25,31.05,226.35,2236.076,16300.99,2234.306,16288.09,30.0,7.65,7.65,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING009,Bread,Bakery,Raw Material,11.94,2026-03-01,1227.2318,pcs,14653.15,1225.0,14626.5,0.0,0.0,219.816,2624.6,0,0,0.0,0.0,219.816,2624.6,3.4591,41.3,0,0,0.0,0.0,2026-03-31,2228.9567,26613.74,2026-03-31,2229.8567,26624.49,10.2751,122.68,4.82,0.9,10.75,223.2751,2665.9,2235.7727,26695.13,2229.8567,26624.49,213.0,122.68,122.68,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING010,Bagel,Bakery,Raw Material,29.05,2026-03-01,796.096,pcs,23126.59,200.0,5810.0,0.0,0.0,38.184,1109.25,0,0,0.0,0.0,38.184,1109.25,0.0,0.0,0,0,0.0,0.0,2026-03-31,957.912,27827.34,2026-03-31,957.912,27827.34,1.184,34.4,3.2,0.0,0.0,38.184,1109.25,959.096,27861.74,957.912,27827.34,37.0,34.4,34.4,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING011,Tortilla,Bakery,Raw Material,15.37,2026-03-01,1863.476,pcs,28641.63,0.0,0.0,0.0,0.0,68.442,1051.95,0,0,0.0,0.0,68.442,1051.95,0.0,0.0,0,0,0.0,0.0,2026-03-31,1795.034,27589.67,2026-03-31,1795.634,27598.89,2.442,37.53,3.7,0.6,9.22,68.442,1051.95,1797.476,27627.21,1795.634,27598.89,66.0,37.53,37.53,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING012,Croissant Base,Bakery,Raw Material,45.16,2026-03-01,563.8019,pcs,25461.29,270.0,12193.2,0.0,0.0,130.536,5895.01,0,0,0.0,0.0,130.536,5895.01,2.0462,92.41,0,0,0.0,0.0,2026-03-31,701.2197,31667.08,2026-03-31,701.4797,31678.82,6.5822,297.25,5.22,0.26,11.74,132.5822,5987.41,705.7557,31871.93,701.4797,31678.82,126.0,297.25,297.25,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,33.96,2026-03-01,158.723,pcs,5390.23,475.0,16131.0,20.88,709.08,20.74,704.33,0,0,0.0,0.0,20.74,704.33,0.0,0.0,0,0,0.0,0.0,2026-03-31,633.863,21525.99,2026-03-31,634.143,21535.5,0.74,25.13,3.7,0.28,9.51,20.74,704.33,634.603,21551.12,634.143,21535.5,20.0,25.13,25.13,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,46.92,2026-03-01,205.3014,pcs,9632.74,0.0,0.0,0.0,0.0,180.3006,8459.7,0,0,0.0,0.0,180.3006,8459.7,2.8209,132.36,0,0,0.0,0.0,2026-03-31,22.1799,1040.68,2026-03-31,22.3799,1050.06,9.4215,442.06,5.42,0.2,9.38,183.1215,8592.06,28.7805,1350.38,22.3799,1050.06,173.7,442.06,442.06,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,76.45,2026-03-01,464.399,pcs,35503.3,125.0,9556.25,0.0,0.0,20.78,1588.63,0,0,0.0,0.0,20.78,1588.63,0.0,0.0,0,0,0.0,0.0,2026-03-31,568.619,43470.92,2026-03-31,568.619,43470.92,0.78,59.63,3.9,0.0,0.0,20.78,1588.63,569.399,43530.55,568.619,43470.92,20.0,59.63,59.63,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,262.52,2026-03-01,81.119,litre,21295.36,78.25,20542.19,0.0,0.0,15.7803,4142.64,0,0,0.0,0.0,15.7803,4142.64,0.0,0.0,0,0,0.0,0.0,2026-03-31,143.5887,37694.91,2026-03-31,143.6367,37707.51,0.5777,151.66,3.8,0.048,12.6,15.7803,4142.64,144.1664,37846.56,143.6367,37707.51,15.2026,151.66,151.66,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,259.5,2026-03-01,51.2595,litre,13301.84,58.53,15188.53,0.0,0.0,5.1397,1333.75,0,0,0.0,0.0,5.1397,1333.75,0.0,0.0,0,0,0.0,0.0,2026-03-31,104.6498,27156.62,2026-03-31,104.6898,27167.0,0.1738,45.1,3.5,0.04,10.38,5.1397,1333.75,104.8236,27201.72,104.6898,27167.0,4.9659,45.1,45.1,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,240.69,2026-03-01,166.4805,litre,40070.19,25.2,6065.39,0.0,0.0,2.1478,516.95,0,0,0.0,0.0,2.1478,516.95,0.0,0.0,0,0,0.0,0.0,2026-03-31,189.5327,45618.63,2026-03-31,189.5927,45633.07,0.0766,18.44,3.7,0.06,14.44,2.1478,516.95,189.6093,45637.06,189.5927,45633.07,2.0712,18.44,18.44,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,91.3,2026-03-01,182.2051,litre,16635.33,59.13,5398.57,0.0,0.0,34.6511,3163.65,0,0,0.0,0.0,34.6511,3163.65,0.0,0.0,0,0,0.0,0.0,2026-03-31,206.684,18870.25,2026-03-31,206.792,18880.11,1.1718,106.99,3.5,0.108,9.86,34.6511,3163.65,207.8558,18977.23,206.792,18880.11,33.4793,106.99,106.99,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,641.05,2026-03-01,12.0915,kg,7751.26,46.67,29917.8,0.0,0.0,0.8371,536.62,0,0,0.0,0.0,0.8371,536.62,0.0,0.0,0,0,0.0,0.0,2026-03-31,57.9244,37132.44,2026-03-31,57.9244,37132.44,0.0299,19.17,3.7,0.0,0.0,0.8371,536.62,57.9543,37151.6,57.9244,37132.44,0.8072,19.17,19.17,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2193.0,2026-03-01,33.17,kg,72741.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,33.17,72741.81,2026-03-31,33.166,72733.04,0.0,0.0,0.0,-0.004,-8.77,0.0,0.0,33.17,72741.81,33.166,72733.04,0.0,0.0,0.0,-0.0,-0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING022,Ice,Beverage Inputs,Raw Material,11.78,2026-03-01,1129.8115,kg,13309.18,278.71,3283.2,0.0,0.0,121.456,1430.75,0,0,0.0,0.0,121.456,1430.75,1.9094,22.49,0,0,0.0,0.0,2026-03-31,1285.1561,15139.14,2026-03-31,1284.9161,15136.31,5.7894,68.2,4.92,-0.24,-2.83,123.3654,1453.24,1289.0361,15184.85,1284.9161,15136.31,117.576,68.2,68.2,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING023,Lemon,Produce,Raw Material,116.6,2026-03-01,67.6524,kg,7888.27,0.0,0.0,0.0,0.0,5.1939,605.61,0,0,0.0,0.0,5.1939,605.61,0.0,0.0,0,0,0.0,0.0,2026-03-31,62.4585,7282.66,2026-03-31,62.3985,7275.67,0.2754,32.11,5.6,-0.06,-7.0,5.1939,605.61,62.7339,7314.77,62.3985,7275.67,4.9185,32.11,32.11,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,397.8,2026-03-01,71.0178,litre,28250.88,17.71,7045.04,0.0,0.0,3.4182,1359.76,0,0,0.0,0.0,3.4182,1359.76,0.0,0.0,0,0,0.0,0.0,2026-03-31,85.3096,33936.16,2026-03-31,85.2856,33926.61,0.1092,43.44,3.3,-0.024,-9.55,3.4182,1359.76,85.4188,33979.6,85.2856,33926.61,3.309,43.44,43.44,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,431.36,2026-03-01,163.0637,kg,70339.16,99.06,42730.52,0.0,0.0,3.162,1363.96,0,0,0.0,0.0,3.162,1363.96,0.0,0.0,0,0,0.0,0.0,2026-03-31,258.9617,111705.72,2026-03-31,258.9017,111679.84,0.098,42.27,3.2,-0.06,-25.88,3.162,1363.96,259.0597,111747.99,258.9017,111679.84,3.064,42.27,42.27,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING026,Banana,Produce,Raw Material,76.87,2026-03-01,178.8295,kg,13746.62,138.73,10664.18,0.0,0.0,4.07,312.86,0,0,0.0,0.0,4.07,312.86,0.0,0.0,0,0,0.0,0.0,2026-03-31,313.4895,24097.94,2026-03-31,313.5255,24100.71,0.234,17.99,6.1,0.036,2.77,4.07,312.86,313.7235,24115.93,313.5255,24100.71,3.836,17.99,17.99,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING027,Butter,Dairy,Raw Material,543.4,2026-03-01,45.7525,kg,24861.91,0.0,0.0,0.0,0.0,3.4238,1860.49,0,0,0.0,0.0,3.4238,1860.49,0.0,0.0,0,0,0.0,0.0,2026-03-31,42.3287,23001.42,2026-03-31,42.3287,23001.42,0.1938,105.31,6.0,0.0,0.0,3.4238,1860.49,42.5225,23106.73,42.3287,23001.42,3.23,105.31,105.31,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING028,Lettuce,Produce,Raw Material,100.7,2026-03-01,41.6662,kg,4195.79,0.0,0.0,0.0,0.0,3.3484,337.18,0,0,0.0,0.0,3.3484,337.18,0.0,0.0,0,0,0.0,0.0,2026-03-31,38.3178,3858.6,2026-03-31,38.2758,3854.37,0.1984,19.98,6.3,-0.042,-4.23,3.3484,337.18,38.5162,3878.58,38.2758,3854.37,3.15,19.98,19.98,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING029,Onion,Produce,Raw Material,0.0,2026-03-01,42.5589,kg,0.0,0.0,0.0,0.0,0.0,1.4005,0.0,0,0,0.0,0.0,1.4005,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,41.1584,0.0,2026-03-31,41.1224,0.0,0.0805,0.0,6.1,-0.036,-0.0,1.4005,0.0,41.2389,0.0,41.1224,0.0,1.32,0.0,0.0,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING030,Capsicum,Produce,Raw Material,0.0,2026-03-01,207.768,kg,0.0,33.39,0.0,0.0,0.0,1.7424,0.0,0,0,0.0,0.0,1.7424,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,239.4156,0.0,2026-03-31,239.4756,0.0,0.0924,0.0,5.6,0.06,0.0,1.7424,0.0,239.508,0.0,239.4756,0.0,1.65,0.0,0.0,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING031,Tomato,Produce,Raw Material,0.0,2026-03-01,39.2299,kg,0.0,0.0,0.0,0.0,0.0,2.3727,0.0,0,0,0.0,0.0,2.3727,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,36.8572,0.0,2026-03-31,36.8572,0.0,0.1427,0.0,6.4,0.0,0.0,2.3727,0.0,36.9999,0.0,36.8572,0.0,2.23,0.0,0.0,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,347.18,2026-03-01,16.1269,kg,5598.94,29.02,10075.16,0.0,0.0,0.6702,232.68,0,0,0.0,0.0,0.6702,232.68,0.0,0.0,0,0,0.0,0.0,2026-03-31,44.4767,15441.42,2026-03-31,44.4767,15441.42,0.0202,7.01,3.11,0.0,0.0,0.6702,232.68,44.4969,15448.43,44.4767,15441.42,0.65,7.01,7.01,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,297.12,2026-03-01,64.9287,kg,19291.62,25.05,7442.86,0.0,0.0,2.8174,837.11,0,0,0.0,0.0,2.8174,837.11,0.0,0.0,0,0,0.0,0.0,2026-03-31,87.1613,25897.37,2026-03-31,87.1293,25887.86,0.0874,25.97,3.2,-0.032,-9.51,2.8174,837.11,87.2487,25923.33,87.1293,25887.86,2.73,25.97,25.97,0.0,0.0
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ABNAH Cafe Hauz Khas,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,197.9,2026-03-01,40.2067,kg,7956.91,19.76,3910.5,0.0,0.0,0.4411,87.29,0,0,0.0,0.0,0.4411,87.29,0.0,0.0,0,0,0.0,0.0,2026-03-31,59.5256,11780.12,2026-03-31,59.5576,11786.45,0.0161,3.19,3.79,0.032,6.33,0.4411,87.29,59.5417,11783.3,59.5576,11786.45,0.425,3.19,3.19,0.0,0.0
