forecast_as_of_month,forecast_date,outlet_code,outlet_name,menu_item_code,menu_item_name,super_category_name,category_name,forecast_qty,forecast_net_sales,model_name,confidence_band
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.3545,108.32,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,0.4827,147.49,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,1.2466,386.94,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,0.9246,287.0,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,0.8883,275.73,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,0.9155,284.17,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,0.8792,272.9,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,0.9336,289.79,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,1.259,390.79,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.4197,95.67,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.2991,68.18,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.2931,66.81,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.2901,66.13,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.2961,67.5,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.2991,68.18,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,0.3991,90.97,Synthetic 28-day seasonal baseline,High
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.6062,194.04,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.419,134.12,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.4277,136.91,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.4321,138.32,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.4452,142.51,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.4233,135.5,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,0.5943,190.24,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.2853,85.79,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.2055,61.79,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.1974,59.36,Synthetic 28-day seasonal baseline,High
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.2034,61.16,Synthetic 28-day seasonal baseline,High
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.2014,60.56,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.2095,63.0,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0085,Hummus and Pita Platter,Food,Platter,0.277,83.29,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.4617,127.64,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.3324,91.89,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.3357,92.8,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.3424,94.66,Synthetic 28-day seasonal baseline,High
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.3458,95.6,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.3491,96.51,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0086,Breakfast Pancakes,Food,Breakfast,0.4663,128.91,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.5541,134.37,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.4029,97.7,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.3867,93.77,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.419,101.61,Synthetic 28-day seasonal baseline,High
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.3867,93.77,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.4109,99.64,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0087,Cream Cheese Bagel,Food,Breakfast,0.5541,134.37,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.523,134.44,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.3693,94.93,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.373,95.88,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.3619,93.03,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.3804,97.78,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.3619,93.03,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,0.5079,130.56,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.4878,106.46,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.373,81.41,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.3545,77.37,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.3841,83.83,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.3656,79.79,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.3804,83.02,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0089,Masala Egg Bun,Food,Breakfast,0.5029,109.76,Synthetic 28-day seasonal baseline,High
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.4709,98.21,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.3223,67.22,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.3324,69.32,Synthetic 28-day seasonal baseline,High
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.3223,67.22,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.329,68.61,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.3424,71.41,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,0.4617,96.29,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.4663,101.77,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.3357,73.27,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.3458,75.47,Synthetic 28-day seasonal baseline,High
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.329,71.8,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.3491,76.19,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.3324,72.55,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,0.4526,98.78,Synthetic 28-day seasonal baseline,High
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.4114,101.76,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.2991,73.98,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.3112,76.98,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.3021,74.72,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.2961,73.24,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.2931,72.5,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,0.4032,99.73,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.4155,94.71,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.2991,68.18,Synthetic 28-day seasonal baseline,High
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.2991,68.18,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.2961,67.5,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.3021,68.86,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.3142,71.62,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,0.4032,91.91,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.8469,349.34,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.316,248.92,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.3966,264.17,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.3966,264.17,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.3831,261.61,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.3831,261.61,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0094,Butter Croissant,Food,Baked Goods,1.7554,332.03,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.7982,189.69,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.6164,146.49,Synthetic 28-day seasonal baseline,High
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.6164,146.49,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.6043,143.61,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.5862,139.31,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.6285,149.36,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0095,Almond Croissant,Food,Baked Goods,0.7899,187.72,Synthetic 28-day seasonal baseline,High
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,1.0158,231.55,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.746,170.05,Synthetic 28-day seasonal baseline,High
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.7238,164.99,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.7238,164.99,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.7533,171.71,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.7607,173.4,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0096,Chocolate Croissant,Food,Baked Goods,0.9655,220.09,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.3605,336.52,Synthetic 28-day seasonal baseline,High
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,0.9991,247.13,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.0407,257.42,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.0407,257.42,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.0095,249.7,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.0823,267.71,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,1.4171,350.52,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,1.1429,304.87,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,0.8141,217.16,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,0.8393,223.88,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,0.8141,217.16,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,0.8141,217.16,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,0.8729,232.85,Synthetic 28-day seasonal baseline,High
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,1.1543,307.91,Synthetic 28-day seasonal baseline,High
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.7131,152.18,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.5237,111.76,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.4985,106.38,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.5237,111.76,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.4985,106.38,Synthetic 28-day seasonal baseline,High
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.5086,108.54,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-07,OUT003,ABNAH Cafe Saket Premium,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,0.7063,150.72,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-01,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,1.0862,215.99,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-02,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,0.8379,166.62,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-03,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,0.7977,158.62,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-04,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,0.8379,166.62,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-05,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,0.7977,158.62,Synthetic 28-day seasonal baseline,Medium
month_02,2026-03-06,OUT003,ABNAH Cafe Saket Premium,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,0.8138,161.82,Synthetic 28-day seasonal baseline,Medium
