id,source,target,type,label,status,confidence,rationale
edge:exposes-field:report-p1-main-01-sales-analysis-09-daily-sales-analysis:field-outlet,report:p1_main:01_sales_analysis:09_daily_sales_analysis,field:outlet,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-06-offer-code-report:field-outlet,report:p1_main:03_discounts_offers:06_offer_code_report,field:outlet,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-09-item-incidence:field-outlet,report:p1_main:05_performance:09_item_incidence,field:outlet,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-01-outlet-sales:field-outlet-name,report:p1_main:01_sales_analysis:01_outlet_sales,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-04-hourly-item-sales-analysis:field-outlet-name,report:p1_main:01_sales_analysis:04_hourly_item_sales_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-05-daily-item-sales-analysis:field-outlet-name,report:p1_main:01_sales_analysis:05_daily_item_sales_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-06-consolidated-hourly-sales:field-outlet-name,report:p1_main:01_sales_analysis:06_consolidated_hourly_sales,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-07-consolidated-hourly-sales-tabwise:field-outlet-name,report:p1_main:01_sales_analysis:07_consolidated_hourly_sales_tabwise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-08-daily-sales:field-outlet-name,report:p1_main:01_sales_analysis:08_daily_sales,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-10-daily-sales-tabwise:field-outlet-name,report:p1_main:01_sales_analysis:10_daily_sales_tabwise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-11-daily-sales-sourcewise:field-outlet-name,report:p1_main:01_sales_analysis:11_daily_sales_sourcewise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-outlet-name,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-13-item-hourly-sales-by-tab:field-outlet-name,report:p1_main:01_sales_analysis:13_item_hourly_sales_by_tab,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-14-hourly-sales-by-source:field-outlet-name,report:p1_main:01_sales_analysis:14_hourly_sales_by_source,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-outlet-name,report:p1_main:01_sales_analysis:19_sales_contribution,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-20-billwise-section-sales-analysis:field-outlet-name,report:p1_main:01_sales_analysis:20_billwise_section_sales_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-03-daily-payments-breakup:field-outlet-name,report:p1_main:02_settlements:03_daily_payments_breakup,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-04-daily-payments-breakup-consolidate:field-outlet-name,report:p1_main:02_settlements:04_daily_payments_breakup_consolidate,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-01-daily-item-wise-discount:field-outlet-name,report:p1_main:03_discounts_offers:01_daily_item_wise_discount,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-02-daily-discount-billwise:field-outlet-name,report:p1_main:03_discounts_offers:02_daily_discount_billwise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-04-offer-budget:field-outlet-name,report:p1_main:03_discounts_offers:04_offer_budget,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-05-discount-billwise-analysis:field-outlet-name,report:p1_main:03_discounts_offers:05_discount_billwise_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-08-discount-and-complimentary-analysi:field-outlet-name,report:p1_main:03_discounts_offers:08_discount_and_complimentary_analysi,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-12-consolidated-item-complimentary:field-outlet-name,report:p1_main:03_discounts_offers:12_consolidated_item_complimentary,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-01-daily-tax-analysis:field-outlet-name,report:p1_main:04_tax_analysis:01_daily_tax_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-02-daily-no-vat-analysis:field-outlet-name,report:p1_main:04_tax_analysis:02_daily_no_vat_analysis,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-03-super-category-wise-daily-taxes:field-outlet-name,report:p1_main:04_tax_analysis:03_super_category_wise_daily_taxes,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-04-super-category-wise-no-vat:field-outlet-name,report:p1_main:04_tax_analysis:04_super_category_wise_no_vat,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-03-super-category-sourcewise-sales:field-outlet-name,report:p1_main:05_performance:03_super_category_sourcewise_sales,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-04-super-category-tabwise-sourcewise:field-outlet-name,report:p1_main:05_performance:04_super_category_tabwise_sourcewise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-06-item-source-report:field-outlet-name,report:p1_main:05_performance:06_item_source_report,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-12-brand-performance-section-wise:field-outlet-name,report:p1_main:05_performance:12_brand_performance_section_wise,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-13-brand-performance-report:field-outlet-name,report:p1_main:05_performance:13_brand_performance_report,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-14-combo-report:field-outlet-name,report:p1_main:05_performance:14_combo_report,field:outlet_name,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-overall-sales-value,report:p1_main:01_sales_analysis:19_sales_contribution,field:overall_sales_value,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-packaged,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:packaged,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-packagedwater,report:p1_main:01_sales_analysis:19_sales_contribution,field:packagedwater,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-21-section-sales-analysis:field-packagingcharge-cart-swiggy,report:p1_main:01_sales_analysis:21_section_sales_analysis,field:packagingcharge_cart_swiggy,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-06-enterprise-btc-report:field-payment-modestaff-meal-bill,report:p1_main:02_settlements:06_enterprise_btc_report,field:payment_modestaff_meal_bill,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-01-menu-mix:field-percentageofsales,report:p1_main:05_performance:01_menu_mix,field:percentageofsales,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-04-daily-payments-breakup-consolidate:field-pinelabsplutus,report:p1_main:02_settlements:04_daily_payments_breakup_consolidate,field:pinelabsplutus,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-04-daily-payments-breakup-consolidate:field-pinelabsplutusupi,report:p1_main:02_settlements:04_daily_payments_breakup_consolidate,field:pinelabsplutusupi,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
