Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Connaught Place,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,2026-03-26,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,14.17,0.0,14.17,kg,1017.34,14415.71,0,0,14415.71,720.79,15136.5,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-27,2026-03-27,Closed,ING002,Milk,,Dairy,Raw Material,,157.48,0.0,157.48,litre,74.48,11729.11,0,0,11729.11,586.46,12315.57,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,,Pending,ING011,Tortilla,,Bakery,Raw Material,,0.0,185.0,185.0,pcs,15.24,2819.4,0,0,2819.4,140.97,2960.37,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,2026-03-27,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,115.0,0.0,115.0,pcs,76.63,8812.45,0,0,8812.45,1586.24,10398.69,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,2026-03-29,Closed,ING027,Butter,,Dairy,Raw Material,,16.38,0.0,16.38,kg,559.49,9164.45,0,0,9164.45,1099.73,10264.18,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-27,2026-03-26,Closed,ING040,Napkin,,Packaging,Consumable,,1755.0,0.0,1755.0,pcs,0.35,614.25,0,0,614.25,110.56,724.81,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,,Pending,ING041,Dessert Box,,Packaging,Consumable,,0.0,400.0,400.0,pcs,5.24,2096.0,0,0,2096.0,377.28,2473.28,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,2026-03-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,610.0,0.0,610.0,pcs,5.76,3513.6,0,0,3513.6,632.45,4146.05,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING005,Paneer,,Dairy,Raw Material,,29.23,0.0,29.23,kg,394.98,11545.27,0,0,11545.27,577.26,12122.53,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-26,Partially Received,ING008,Egg,,Protein,Raw Material,,269.65,235.35,505.0,pcs,7.1,3585.5,0,0,3585.5,179.28,3764.78,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-27,Partially Received,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,11.72,8.15,19.87,litre,272.91,5422.72,0,0,5422.72,976.09,6398.81,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,59.13,0.0,59.13,litre,91.3,5398.57,0,0,5398.57,971.74,6370.31,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-28,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,29.02,0.0,29.02,kg,347.18,10075.16,0,0,10075.16,1813.53,11888.69,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-27,Closed,ING036,Cold Cup,,Packaging,Consumable,,1810.0,0.0,1810.0,pcs,3.36,6081.6,0,0,6081.6,1094.69,7176.29,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-26,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,295.0,0.0,295.0,pcs,5.78,1705.1,0,0,1705.1,306.92,2012.02,
ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-26,2026-03-27,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,12.29,0.0,12.29,kg,1004.16,12341.13,0,0,12341.13,617.06,12958.19,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-27,2026-03-28,Closed,ING005,Paneer,,Dairy,Raw Material,,34.09,0.0,34.09,kg,391.44,13344.19,0,0,13344.19,667.21,14011.4,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-27,2026-03-26,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,0.0,135.0,pcs,48.67,6570.45,0,0,6570.45,1182.68,7753.13,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-28,2026-03-29,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,120.0,0.0,120.0,pcs,76.03,9123.6,0,0,9123.6,1642.25,10765.85,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,13.38,0.0,13.38,kg,281.95,3772.49,0,0,3772.49,679.05,4451.54,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-26,2026-03-25,Closed,ING041,Dessert Box,,Packaging,Consumable,,495.0,0.0,495.0,pcs,5.28,2613.6,0,0,2613.6,470.45,3084.05,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING002,Milk,,Dairy,Raw Material,,82.61,0.0,82.61,litre,74.86,6184.18,0,0,6184.18,309.21,6493.39,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-30,Closed,ING010,Bagel,,Bakery,Raw Material,,190.0,0.0,190.0,pcs,29.85,5671.5,0,0,5671.5,283.57,5955.07,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Partially Received,ING011,Tortilla,,Bakery,Raw Material,,236.6,108.4,345.0,pcs,15.22,5250.9,0,0,5250.9,262.55,5513.45,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-29,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,160.0,0.0,160.0,pcs,47.66,7625.6,0,0,7625.6,1372.61,8998.21,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING026,Banana,,Produce,Raw Material,,70.89,0.0,70.89,kg,77.88,5520.91,0,0,5520.91,276.05,5796.96,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING029,Onion,,Produce,Raw Material,,76.16,0.0,76.16,kg,46.89,3571.14,0,0,3571.14,178.56,3749.7,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,675.0,0.0,675.0,pcs,4.93,3327.75,0,0,3327.75,599.0,3926.75,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Partially Received,ING043,Wrap Packaging,,Packaging,Consumable,,227.88,67.12,295.0,pcs,6.12,1805.4,0,0,1805.4,324.97,2130.37,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.02,0.0,16.02,kg,1056.57,16926.25,0,0,16926.25,846.31,17772.56,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING005,Paneer,,Dairy,Raw Material,,43.66,0.0,43.66,kg,376.68,16445.85,0,0,16445.85,822.29,17268.14,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-30,,Pending,ING008,Egg,,Protein,Raw Material,,0.0,320.0,320.0,pcs,7.16,2291.2,0,0,2291.2,114.56,2405.76,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,19.76,0.0,19.76,kg,197.9,3910.5,0,0,3910.5,703.89,4614.39,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-30,Closed,ING036,Cold Cup,,Packaging,Consumable,,900.0,0.0,900.0,pcs,3.22,2898.0,0,0,2898.0,521.64,3419.64,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING040,Napkin,,Packaging,Consumable,,1690.0,0.0,1690.0,pcs,0.33,557.7,0,0,557.7,100.38,658.08,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,560.0,0.0,560.0,pcs,5.14,2878.4,0,0,2878.4,518.11,3396.51,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,595.0,0.0,595.0,pcs,6.19,3683.05,0,0,3683.05,662.95,4346.0,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-29,,Pending,ING002,Milk,,Dairy,Raw Material,,0.0,115.61,115.61,litre,72.55,8387.51,0,0,8387.51,419.38,8806.89,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-29,2026-03-31,Closed,ING005,Paneer,,Dairy,Raw Material,,38.0,0.0,38.0,kg,383.37,14568.06,0,0,14568.06,728.4,15296.46,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING006,Cheese,,Dairy,Raw Material,,14.64,0.0,14.64,kg,510.32,7471.08,0,0,7471.08,373.55,7844.63,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Partially Received,ING007,Chicken,,Protein,Raw Material,,22.15,10.61,32.76,kg,352.76,11556.42,0,0,11556.42,577.82,12134.24,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,16.52,0.0,16.52,kg,322.27,5323.9,0,0,5323.9,958.3,6282.2,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-30,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,900.78,449.22,1350.0,pcs,2.9,3915.0,0,0,3915.0,704.7,4619.7,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,340.06,274.94,615.0,pcs,6.58,4046.7,0,0,4046.7,728.41,4775.11,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,490.0,0.0,490.0,pcs,6.23,3052.7,0,0,3052.7,549.49,3602.19,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING008,Egg,,Protein,Raw Material,,520.0,0.0,520.0,pcs,7.56,3931.2,0,0,3931.2,196.56,4127.76,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,42.5,0.0,42.5,litre,261.2,11101.0,0,0,11101.0,1998.18,13099.18,
ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,320.94,0.0,320.94,kg,12.45,3995.7,0,0,3995.7,199.79,4195.49,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING027,Butter,,Dairy,Raw Material,,18.41,6.83,25.24,kg,541.57,13669.23,0,0,13669.23,1640.31,15309.54,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING029,Onion,,Produce,Raw Material,,62.33,0.0,62.33,kg,44.57,2778.05,0,0,2778.05,138.9,2916.95,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,21.31,0.0,21.31,kg,197.99,4219.17,0,0,4219.17,759.45,4978.62,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING036,Cold Cup,,Packaging,Consumable,,2155.0,0.0,2155.0,pcs,3.25,7003.75,0,0,7003.75,1260.67,8264.42,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING039,Straw,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,0.57,758.1,0,0,758.1,136.46,894.56,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,18.78,0.0,18.78,kg,415.33,7799.9,0,0,7799.9,1403.98,9203.88,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING026,Banana,,Produce,Raw Material,,52.29,0.0,52.29,kg,73.98,3868.41,0,0,3868.41,193.42,4061.83,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,,Cancelled,ING029,Onion,,Produce,Raw Material,,0.0,0.0,67.68,kg,44.53,3013.79,0,0,3013.79,150.69,3164.48,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-03,2026-03-31,Closed,ING037,Hot Cup,,Packaging,Consumable,,1600.0,0.0,1600.0,pcs,3.0,4800.0,0,0,4800.0,864.0,5664.0,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING039,Straw,,Packaging,Consumable,,753.49,516.51,1270.0,pcs,0.57,723.9,0,0,723.9,130.3,854.2,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,425.0,0.0,425.0,pcs,5.33,2265.25,0,0,2265.25,407.75,2673.0,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING006,Cheese,,Dairy,Raw Material,,14.42,0.0,14.42,kg,493.69,7119.01,0,0,7119.01,355.95,7474.96,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING009,Bread,,Bakery,Raw Material,,202.98,162.02,365.0,pcs,12.52,4569.8,0,0,4569.8,228.49,4798.29,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,2026-03-31,Partially Received,ING026,Banana,,Produce,Raw Material,,33.27,26.95,60.22,kg,75.46,4544.2,0,0,4544.2,227.21,4771.41,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,,Cancelled,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,0.0,0.0,21.79,kg,353.19,7696.01,0,0,7696.01,1385.28,9081.29,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,335.0,0.0,335.0,pcs,5.77,1932.95,0,0,1932.95,347.93,2280.88,
