source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,item_code,item_name,company_name,deployment_name,transaction_date,invoice_date,po_date,po_number,transaction_number,vendor_code,vendor_name,invoice_number,batch_number,category_code,category_name,super_category_code,super_category_name,po_qty,po_unit,po_unit_price,po_amount,po_comment,purchase_qty,purchase_unit,purchase_unit_price,purchase_amount,discount_amt,cgst_tax_amt,sgst_tax_amt,igst_tax_amt,other_tax_amt,total_amt
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING038,Lid,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260228-00362,VEND004,PackPro Disposables,INV-2602-00362,,CAT-PAC,Packaging,SUP-CON,Consumable,2115.0,pcs,1.15,2432.25,,1104.23,pcs,1.15,1269.86,0.0,114.28,114.29,0,0,1498.43
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING005,Paneer,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00363,VEND002,FreshDairy Foods NCR,INV-2602-00363,,CAT-DAI,Dairy,SUP-RAW,Raw Material,46.59,kg,354.1,16497.52,,46.59,kg,354.1,16497.52,0.0,412.44,412.44,0,0,17322.4
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260301-00364,VEND003,Delhi Bakery Supply Co,INV-2603-00364,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,165.0,pcs,48.31,7971.15,,165.0,pcs,48.31,7971.15,0.0,717.4,717.41,0,0,9405.96
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING022,Ice,,ABNAH Cafe Saket Premium,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260227-00365,VEND010,Metro Wholesale Delhi,INV-2602-00365,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,511.39,kg,12.39,6336.12,,511.39,kg,12.39,6336.12,0.0,158.41,158.4,0,0,6652.93
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING031,Tomato,,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260302-00366,VEND005,GreenLeaf Produce Delhi,INV-2603-00366,,CAT-PRO,Produce,SUP-RAW,Raw Material,38.85,kg,53.79,2089.74,,38.85,kg,53.79,2089.74,0.0,52.24,52.25,0,0,2194.23
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING032,Pesto Sauce,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00367,VEND006,SpiceRoot Foods,INV-2602-00367,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,19.56,kg,334.15,6535.97,,19.56,kg,334.15,6535.97,0.0,588.24,588.23,0,0,7712.44
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING033,Chipotle Sauce,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00368,VEND006,SpiceRoot Foods,INV-2602-00368,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,26.59,kg,295.8,7865.32,,26.59,kg,295.8,7865.32,0.0,707.88,707.88,0,0,9281.08
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING040,Napkin,,ABNAH Cafe Saket Premium,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260227-00369,VEND004,PackPro Disposables,INV-2602-00369,,CAT-PAC,Packaging,SUP-CON,Consumable,2425.0,pcs,0.34,824.5,,1985.03,pcs,0.34,674.91,0.0,60.74,60.74,0,0,796.39
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING002,Milk,,ABNAH Cafe Connaught Place,2026-03-05,2026-03-05,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260305-00370,VEND002,FreshDairy Foods NCR,INV-2603-00370,,CAT-DAI,Dairy,SUP-RAW,Raw Material,76.71,litre,70.56,5412.66,,76.71,litre,70.56,5412.66,0.0,135.31,135.32,0,0,5683.29
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260301-00371,VEND003,Delhi Bakery Supply Co,INV-2603-00371,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,210.0,pcs,45.13,9477.3,,210.0,pcs,45.13,9477.3,0.0,852.96,852.95,0,0,11183.21
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING027,Butter,,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260303-00372,VEND002,FreshDairy Foods NCR,INV-2603-00372,,CAT-DAI,Dairy,SUP-RAW,Raw Material,31.09,kg,515.91,16039.64,,31.09,kg,515.91,16039.64,0.0,962.38,962.38,0,0,17964.4
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260302-00373,VEND004,PackPro Disposables,INV-2603-00373,,CAT-PAC,Packaging,SUP-CON,Consumable,1435.0,pcs,3.28,4706.8,,1435.0,pcs,3.28,4706.8,0.0,423.61,423.61,0,0,5554.02
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260301-00374,VEND004,PackPro Disposables,INV-2603-00374,,CAT-PAC,Packaging,SUP-CON,Consumable,550.0,pcs,5.09,2799.5,,296.82,pcs,5.09,1510.81,0.0,135.97,135.98,0,0,1782.76
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,2026-02-28,PO-20260228-OUT001-0061,GRN-OUT001-260303-00375,VEND004,PackPro Disposables,INV-2603-00375,,CAT-PAC,Packaging,SUP-CON,Consumable,465.0,pcs,6.04,2808.6,,465.0,pcs,6.04,2808.6,0.0,252.78,252.77,0,0,3314.15
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-03-02,2026-03-02,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260302-00376,VEND001,BeanCraft Roasters Delhi,INV-2603-00376,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,15.17,kg,975.06,14791.66,,15.17,kg,975.06,14791.66,0.0,369.79,369.79,0,0,15531.24
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING009,Bread,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260228-00377,VEND003,Delhi Bakery Supply Co,INV-2602-00377,,CAT-BAK,Bakery,SUP-RAW,Raw Material,515.0,pcs,11.83,6092.45,,294.29,pcs,11.83,3481.45,0.0,87.03,87.04,0,0,3655.52
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING016,Chocolate Sauce,,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-01,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260301-00378,VEND008,ChocoCraft Ingredients,INV-2603-00378,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,40.36,litre,274.87,11093.75,,40.36,litre,274.87,11093.75,0.0,998.44,998.44,0,0,13090.63
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-03-04,2026-03-04,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260304-00379,VEND012,SweetBase Foods,INV-2603-00379,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,17.71,litre,397.55,7040.61,,17.71,litre,397.55,7040.61,0.0,633.65,633.66,0,0,8307.92
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-03-05,2026-03-05,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260305-00380,VEND005,GreenLeaf Produce Delhi,INV-2603-00380,,CAT-PRO,Produce,SUP-RAW,Raw Material,33.39,kg,81.45,2719.62,,33.39,kg,81.45,2719.62,0.0,67.99,67.99,0,0,2855.6
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING006,Cheese,,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260303-00381,VEND002,FreshDairy Foods NCR,INV-2603-00381,,CAT-DAI,Dairy,SUP-RAW,Raw Material,15.98,kg,483.37,7724.25,,15.98,kg,483.37,7724.25,0.0,193.1,193.11,0,0,8110.46
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING010,Bagel,,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260304-00382,VEND003,Delhi Bakery Supply Co,INV-2603-00382,,CAT-BAK,Bakery,SUP-RAW,Raw Material,125.0,pcs,28.98,3622.5,,125.0,pcs,28.98,3622.5,36.23,89.66,89.65,0,0,3765.58
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING012,Croissant Base,,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260302-00383,VEND003,Delhi Bakery Supply Co,INV-2603-00383,,CAT-BAK,Bakery,SUP-RAW,Raw Material,255.0,pcs,43.94,11204.7,,255.0,pcs,43.94,11204.7,112.05,277.31,277.32,0,0,11647.28
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260303-00384,VEND003,Delhi Bakery Supply Co,INV-2603-00384,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,180.0,pcs,48.45,8721.0,,180.0,pcs,48.45,8721.0,0.0,784.89,784.89,0,0,10290.78
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING018,Vanilla Syrup,,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260304-00385,VEND012,SweetBase Foods,INV-2603-00385,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,25.1,litre,251.83,6289.33,,25.1,litre,251.83,6320.93,63.21,563.2,563.19,0,0,7384.11
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING028,Lettuce,,ABNAH Cafe Saket Premium,2026-03-05,2026-03-05,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260305-00386,VEND005,GreenLeaf Produce Delhi,INV-2603-00386,,CAT-PRO,Produce,SUP-RAW,Raw Material,28.69,kg,94.01,2697.15,,28.69,kg,94.01,2697.15,0.0,67.43,67.43,0,0,2832.01
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING031,Tomato,,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,2026-02-28,PO-20260228-OUT003-0063,GRN-OUT003-260304-00387,VEND005,GreenLeaf Produce Delhi,INV-2603-00387,,CAT-PRO,Produce,SUP-RAW,Raw Material,72.21,kg,54.44,3891.8,,72.21,kg,54.44,3931.11,39.31,97.3,97.29,0,0,4086.39
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING004,Cream,,ABNAH Cafe Connaught Place,2026-03-05,2026-03-05,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260305-00388,VEND002,FreshDairy Foods NCR,INV-2603-00388,,CAT-DAI,Dairy,SUP-RAW,Raw Material,38.79,litre,213.85,8295.24,,38.79,litre,213.85,8295.24,0.0,207.38,207.38,0,0,8710.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING005,Paneer,,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260304-00389,VEND002,FreshDairy Foods NCR,INV-2603-00389,,CAT-DAI,Dairy,SUP-RAW,Raw Material,37.86,kg,388.19,14696.87,,29.79,kg,388.19,11564.18,0.0,289.11,289.1,0,0,12142.39
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING035,Aioli,,ABNAH Cafe Connaught Place,2026-03-05,2026-03-05,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260305-00390,VEND006,SpiceRoot Foods,INV-2603-00390,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,29.11,kg,330.72,9627.26,,29.11,kg,330.72,9627.26,96.27,857.79,857.79,0,0,11246.57
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260301-00391,VEND004,PackPro Disposables,INV-2603-00391,,CAT-PAC,Packaging,SUP-CON,Consumable,1970.0,pcs,2.89,5693.3,,1970.0,pcs,2.89,5693.3,56.93,507.27,507.28,0,0,6650.92
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260301-00392,VEND004,PackPro Disposables,INV-2603-00392,,CAT-PAC,Packaging,SUP-CON,Consumable,1430.0,pcs,1.08,1544.4,,1430.0,pcs,1.08,1544.4,0.0,139.0,138.99,0,0,1822.39
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING004,Cream,,ABNAH Cafe Hauz Khas,2026-03-05,2026-03-05,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260305-00393,VEND002,FreshDairy Foods NCR,INV-2603-00393,,CAT-DAI,Dairy,SUP-RAW,Raw Material,31.35,litre,212.74,6669.4,,31.35,litre,212.74,6669.4,0.0,166.74,166.73,0,0,7002.87
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING007,Chicken,,ABNAH Cafe Hauz Khas,2026-03-04,2026-03-04,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260304-00394,VEND007,NorthStar Poultry,INV-2603-00394,,CAT-PRO,Protein,SUP-RAW,Raw Material,51.7,kg,357.5,18482.75,,51.7,kg,357.5,18482.75,0.0,462.07,462.07,0,0,19406.89
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Hauz Khas,2026-03-03,2026-03-03,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260303-00395,VEND003,Delhi Bakery Supply Co,INV-2603-00395,,CAT-BAK,Bakery,SUP-RAW,Raw Material,300.0,pcs,12.19,3638.71,,300.0,pcs,12.19,3657.0,0.0,91.42,91.43,0,0,3839.85
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-03-02,2026-03-02,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260302-00396,VEND003,Delhi Bakery Supply Co,INV-2603-00396,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,125.0,pcs,76.45,9556.25,,125.0,pcs,76.45,9556.25,0.0,860.06,860.06,0,0,11276.37
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING026,Banana,,ABNAH Cafe Hauz Khas,2026-03-04,2026-03-04,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260304-00397,VEND005,GreenLeaf Produce Delhi,INV-2603-00397,,CAT-PRO,Produce,SUP-RAW,Raw Material,50.1,kg,79.64,3989.96,,50.1,kg,79.64,3989.96,0.0,99.75,99.75,0,0,4189.46
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING039,Straw,,ABNAH Cafe Hauz Khas,2026-03-03,2026-03-03,2026-03-01,PO-20260301-OUT002-0065,GRN-OUT002-260303-00398,VEND004,PackPro Disposables,INV-2603-00398,,CAT-PAC,Packaging,SUP-CON,Consumable,1510.0,pcs,0.58,875.8,,1510.0,pcs,0.58,875.8,0.0,78.82,78.82,0,0,1033.44
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING002,Milk,,ABNAH Cafe Saket Premium,2026-03-05,2026-03-05,2026-03-01,PO-20260301-OUT003-0066,GRN-OUT003-260305-00399,VEND002,FreshDairy Foods NCR,INV-2603-00399,,CAT-DAI,Dairy,SUP-RAW,Raw Material,68.52,litre,73.08,5007.44,,68.52,litre,73.08,5007.44,0.0,125.19,125.18,0,0,5257.81
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,2026-03-01,PO-20260301-OUT003-0066,GRN-OUT003-260303-00400,VEND003,Delhi Bakery Supply Co,INV-2603-00400,,CAT-BAK,Bakery,SUP-RAW,Raw Material,450.0,pcs,12.94,5823.0,,450.0,pcs,12.94,5823.0,0.0,145.57,145.58,0,0,6114.15
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING013,Brownie Base,,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,2026-03-01,PO-20260301-OUT003-0066,GRN-OUT003-260303-00401,VEND008,ChocoCraft Ingredients,INV-2603-00401,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,215.0,pcs,35.6,7654.0,,215.0,pcs,35.6,7654.0,0.0,688.86,688.86,0,0,9031.72
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING019,Sugar Syrup,,ABNAH Cafe Saket Premium,2026-03-05,2026-03-05,2026-03-01,PO-20260301-OUT003-0066,GRN-OUT003-260305-00402,VEND012,SweetBase Foods,INV-2603-00402,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,30.84,litre,96.21,2967.12,,23.79,litre,96.21,2288.84,0.0,206.0,205.99,0,0,2700.83
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING026,Banana,,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,2026-03-01,PO-20260301-OUT003-0066,GRN-OUT003-260304-00403,VEND005,GreenLeaf Produce Delhi,INV-2603-00403,,CAT-PRO,Produce,SUP-RAW,Raw Material,53.52,kg,75.25,4027.38,,53.52,kg,75.25,4027.38,0.0,100.69,100.68,0,0,4228.75
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING008,Egg,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260308-00404,VEND007,NorthStar Poultry,INV-2603-00404,,CAT-PRO,Protein,SUP-RAW,Raw Material,505.0,pcs,7.61,3843.05,,505.0,pcs,7.61,3843.05,0.0,96.08,96.07,0,0,4035.2
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING021,Matcha Powder,,ABNAH Cafe Connaught Place,2026-03-07,2026-03-07,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260307-00405,VEND011,TeaLeaf Traders NCR,INV-2603-00405,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,8.74,kg,2233.15,19517.73,,6.76,kg,2233.15,15096.09,0.0,1358.65,1358.65,0,0,17813.39
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260306-00406,VEND004,PackPro Disposables,INV-2603-00406,,CAT-PAC,Packaging,SUP-CON,Consumable,2460.0,pcs,3.14,7724.4,,2460.0,pcs,3.14,7724.4,0.0,695.2,695.19,0,0,9114.79
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260306-00407,VEND004,PackPro Disposables,INV-2603-00407,,CAT-PAC,Packaging,SUP-CON,Consumable,1760.0,pcs,2.8,4928.0,,1760.0,pcs,2.8,4928.0,0.0,443.52,443.52,0,0,5815.04
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING004,Cream,,ABNAH Cafe Hauz Khas,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT002-0068,GRN-OUT002-260306-00408,VEND002,FreshDairy Foods NCR,INV-2603-00408,,CAT-DAI,Dairy,SUP-RAW,Raw Material,30.49,litre,222.76,6791.95,,20.1,litre,222.76,4477.48,0.0,111.94,111.93,0,0,4701.35
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-03-05,2026-03-05,2026-03-04,PO-20260304-OUT002-0068,GRN-OUT002-260305-00409,VEND002,FreshDairy Foods NCR,INV-2603-00409,,CAT-DAI,Dairy,SUP-RAW,Raw Material,52.83,kg,379.41,20044.23,,52.83,kg,379.41,20044.23,0.0,501.11,501.1,0,0,21046.44
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING013,Brownie Base,,ABNAH Cafe Hauz Khas,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT002-0068,GRN-OUT002-260306-00410,VEND008,ChocoCraft Ingredients,INV-2603-00410,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,165.0,pcs,33.57,5539.05,,165.0,pcs,33.57,5539.05,55.39,493.53,493.53,0,0,6470.72
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING039,Straw,,ABNAH Cafe Hauz Khas,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT002-0068,GRN-OUT002-260308-00411,VEND004,PackPro Disposables,INV-2603-00411,,CAT-PAC,Packaging,SUP-CON,Consumable,1560.0,pcs,0.58,904.8,,1560.0,pcs,0.58,904.8,0.0,81.43,81.43,0,0,1067.66
month_03,OUT002,ABNAH Cafe Hauz Khas,2026-03-01,2026-03-31,ING041,Dessert Box,,ABNAH Cafe Hauz Khas,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT002-0068,GRN-OUT002-260308-00412,VEND004,PackPro Disposables,INV-2603-00412,,CAT-PAC,Packaging,SUP-CON,Consumable,535.0,pcs,5.26,2814.1,,535.0,pcs,5.26,2814.1,0.0,253.27,253.27,0,0,3320.64
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING002,Milk,,ABNAH Cafe Saket Premium,2026-03-05,2026-03-05,2026-03-04,PO-20260304-OUT003-0069,GRN-OUT003-260305-00413,VEND002,FreshDairy Foods NCR,INV-2603-00413,,CAT-DAI,Dairy,SUP-RAW,Raw Material,177.27,litre,78.3,13880.24,,177.27,litre,78.3,13880.24,0.0,347.0,347.01,0,0,14574.25
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING003,Oat Milk,,ABNAH Cafe Saket Premium,2026-03-07,2026-03-07,2026-03-04,PO-20260304-OUT003-0069,GRN-OUT003-260307-00414,VEND002,FreshDairy Foods NCR,INV-2603-00414,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,48.5,litre,183.87,8828.51,,48.5,litre,183.87,8917.69,0.0,222.94,222.94,0,0,9363.57
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING005,Paneer,,ABNAH Cafe Saket Premium,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT003-0069,GRN-OUT003-260308-00415,VEND002,FreshDairy Foods NCR,INV-2603-00415,,CAT-DAI,Dairy,SUP-RAW,Raw Material,22.9,kg,394.58,9035.88,,22.9,kg,394.58,9035.88,0.0,225.9,225.89,0,0,9487.67
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING034,Salsa,,ABNAH Cafe Saket Premium,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT003-0069,GRN-OUT003-260308-00416,VEND006,SpiceRoot Foods,INV-2603-00416,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,20.5,kg,205.35,4209.68,,20.5,kg,205.35,4209.68,0.0,378.87,378.87,0,0,4967.42
month_03,OUT003,ABNAH Cafe Saket Premium,2026-03-01,2026-03-31,ING037,Hot Cup,,ABNAH Cafe Saket Premium,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT003-0069,GRN-OUT003-260306-00417,VEND004,PackPro Disposables,INV-2603-00417,,CAT-PAC,Packaging,SUP-CON,Consumable,1845.0,pcs,2.89,5332.05,,1845.0,pcs,2.89,5332.05,0.0,479.88,479.89,0,0,6291.82
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING009,Bread,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260308-00418,VEND003,Delhi Bakery Supply Co,INV-2603-00418,,CAT-BAK,Bakery,SUP-RAW,Raw Material,355.0,pcs,12.85,4561.75,,355.0,pcs,12.85,4561.75,0.0,114.05,114.04,0,0,4789.84
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING010,Bagel,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00419,VEND003,Delhi Bakery Supply Co,INV-2603-00419,,CAT-BAK,Bakery,SUP-RAW,Raw Material,175.0,pcs,29.33,5132.75,,175.0,pcs,29.33,5132.75,0.0,128.32,128.32,0,0,5389.39
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00420,VEND003,Delhi Bakery Supply Co,INV-2603-00420,,CAT-BAK,Bakery,SUP-RAW,Raw Material,200.0,pcs,15.22,3044.0,,200.0,pcs,15.22,3044.0,30.44,75.34,75.34,0,0,3164.24
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260308-00421,VEND008,ChocoCraft Ingredients,INV-2603-00421,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,195.0,pcs,34.97,6819.15,,195.0,pcs,34.97,6819.15,0.0,613.73,613.72,0,0,8046.6
